game_date,player_name,player_id,rolling_mins,min,pos,pts,ast,reb,fg3m,ftr,reb_rate,ast_rate,fg3_rate,usage_percentage,rolling_pts,rolling_usg,rolling_ast,rolling_reb,rolling_fg3m,rolling_dfs,fan_pts,rolling_max_pts,rolling_min_pts,rolling_max_ast,rolling_min_ast,rolling_max_dfs,rolling_min_dfs,rolling_max_reb,rolling_min_reb,rolling_max_fg3m,rolling_min_fg3m,rolling_sd_dfs,rolling_sd_pts,rolling_sd_ast,rolling_sd_reb,rolling_sd_fg3m,rolling_fg3_rate,rolling_max_fg3_rate,rolling_min_fg3_rate,current_pts,current_usg,current_ast,current_reb,current_3s,current_dfs,current_mins,current_fg3_rate,prev_game_date,ppm,days_rest
2024-10-28,Duop Reath,1641871,7.5,1,Center,0,1,1,0,,55.8139534883721,27.4285714285714,,0,4.25,0.215456547614657,1,1.75,1.25,11.75,7,14,0,2,0,36,-3,5,0,4,0,15.8650559406515,6.06630035524124,0.836660026534076,1.94935886896179,1.73205080756888,,,,4.25,0.263075595233704,0.75,1.75,1.25,9.25,9.5,,2024-10-27,0.447368421052632,0
2024-10-28,Dwight Powell,203939,2.25,1,Forward-Center,0,0,0,0,,0,0,,0,0.5,0.0990752972258917,0.75,0.5,0,5.5,0,2,0,3,0,17,0,1,0,0,0,6.97853852894716,0.894427190999916,1.30384048104053,0.547722557505166,0,,,,0.5,0.0990752972258917,1,0.75,0,6.5,3.5,,2024-10-26,0.142857142857143,1
2024-10-28,Dyson Daniels,1630700,32,36,Guard,11,1,3,2,0.222222222222222,4.87804878048781,0.70298769771529,0.555555555555556,0.116743471582181,12.75,0.160894104106103,2.25,4.25,1.5,35.75,28,18,7,4,1,46,25,8,1,3,0,9.44986772394196,4.14728827066554,1.34164078649987,3.08220700148449,1.09544511501033,,,,13.25,0.20519083767189,3,5.5,1.75,38.5,28.75,,2024-10-27,0.460869565217391,0
2024-10-28,Evan Mobley,1630596,31,35,Center,17,1,8,1,0.166666666666667,13.0612244897959,0.739713361072584,0.0833333333333333,0.180328046337899,17.75,0.239235455713392,2.75,9,1,50,45,25,13,8,1,67,42,13,6,2,0,9.96493853468249,4.60434577328854,2.58843582110896,2.58843582110896,0.707106781186548,,,,17.25,0.240194168110818,4.5,9.5,1,51.75,30.75,,2024-10-26,0.560975609756098,1
2024-10-28,Franz Wagner,1630532,26.25,10,Forward,7,1,1,1,0,5.35555555555556,2.6697684723607,0.6,0.210076708507671,20.5,0.273612687360146,3.25,4.5,2.75,40.25,16,29,6,5,1,55,10,7,1,4,0,20.4987804515293,10.4307238483242,1.78885438199983,2.77488738510232,1.6431676725155,,,,20.25,0.270341361236094,3.25,4.5,2.5,38.75,29.75,,2024-10-26,0.680672268907563,1
2024-10-28,Fred VanVleet,1627832,36.25,40,Guard,11,9,3,3,0,3.92934782608696,6.37266423786579,0.571428571428571,0.156842692450725,14.75,0.175509031461026,6.25,3,3.5,35.75,38,18,11,9,3,43,28,4,1,5,2,6.26897120746299,2.58843582110896,2.23606797749979,1.14017542509914,1.14017542509914,,,,15.75,0.185508909544336,5.25,2.5,3.5,33.5,33.25,,2024-10-26,0.473684210526316,1
2024-10-28,Gabe Vincent,1629216,17,19,Guard,3,0,0,1,0,0,0,0.666666666666667,0.0668381900553722,3,0.119856718336359,0.5,1,0.5,7,3,7,2,2,0,18,1,2,0,1,0,6.61059755241536,2.16794833886788,0.894427190999916,1,0.547722557505166,,,,4,0.15897895912523,0.75,1.25,0.5,8.25,16.5,,2024-10-26,0.242424242424242,1
2024-10-28,Garrison Mathews,1629726,20.75,24,Guard,14,2,0,4,0.3,0,2.13903743315508,0.9,0.23608649415101,11.25,0.192679136773905,1.75,0.75,3.25,18.75,15,14,8,3,0,29,13,2,0,4,2,6.22896460095898,2.94957624075053,1.14017542509914,0.836660026534076,0.836660026534076,,,,10,0.166730689368113,1.5,1,3,19.25,20,,2024-10-27,0.5,0
2024-10-28,Gary Harris,203914,16.75,26,Guard,0,1,3,0,0,6.17948717948718,0.95069033530572,0.6,0.0807987340414119,6,0.105704095974663,0.5,1.75,2,14.25,6,18,0,1,0,39,0,3,0,6,0,14.9264865256362,7.46993975879324,0.547722557505166,1.51657508881031,2.48997991959775,,,,8.25,0.11415770759325,0.5,1,2.75,16.75,14,,2024-10-26,0.589285714285714,1
2024-10-28,Gary Trent Jr.,1629018,33,37,Guard,10,1,3,2,0.25,4.82482482482483,0.719360038206674,0.75,0.103618774632748,10,0.125541154782281,1.25,1.5,2,17.25,24,12,9,2,0,24,6,3,0,2,0,7.12741187248219,1.14017542509914,0.836660026534076,1.14017542509914,0.894427190999916,,,,10.5,0.178854839787944,1.25,1.25,1.5,14.75,29,,2024-10-27,0.362068965517241,0
2024-10-28,Georges Niang,1627777,17,14,Forward,5,1,4,1,0,16.3265306122449,1.82232346241458,0.666666666666667,0.194879012613003,5.5,0.149609662414982,0.5,4,1.5,15.25,17,11,3,3,0,17,11,6,0,3,1,2.68328157299975,3.286335345031,1.22474487139159,2.58843582110896,0.894427190999916,,,,5.5,0.139992473364295,1,3,1.5,14.25,16.5,,2024-10-26,0.333333333333333,1
2024-10-28,Giannis Antetokounmpo,203507,34.5,39,Forward,30,6,10,0,0.230769230769231,15.2579930357708,4.42188312284028,0.0769230769230769,0.394548411101618,28.75,0.338110811807596,6.25,11.75,0,57.25,46,38,22,7,4,63,45,14,10,0,0,8.70057469366248,6.41872261435249,1.30384048104053,1.67332005306815,0,,,,27.25,0.335360369042479,5.75,11.75,0,57,30.5,,2024-10-27,0.89344262295082,0
2024-10-28,Gradey Dick,1641711,29.25,36,Guard-Forward,15,4,1,2,0.230769230769231,1.39412997903564,2.48772504091653,0.538461538461538,0.158824510490677,16,0.206421102713859,1.75,1.25,2.25,24.75,27,25,8,4,0,38,7,6,1,4,1,11.4324100696222,6.30079360080935,1.51657508881031,2.16794833886788,1.09544511501033,,,,15.25,0.221013617625127,1,2.5,2.25,25.5,26.75,,2024-10-26,0.570093457943925,1
2024-10-28,Grayson Allen,1628960,,12,Guard,3,0,2,1,0,8.65942028985507,0,1,0.075299306868305,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-23,,4
2024-10-28,Harrison Barnes,203084,26.5,28,Forward,2,0,3,0,0.666666666666667,5.61335403726708,0,0.333333333333333,0.0893853761921583,10.5,0.122187917642545,0.75,3.5,1.25,21.5,1,17,2,2,0,37,1,4,3,2,0,13.3678719323608,5.41294744108974,0.836660026534076,0.547722557505166,0.894427190999916,,,,12.5,0.14225219990013,1,3.75,1.75,25,26.25,,2024-10-26,0.476190476190476,1
2024-10-28,Haywood Highsmith,1629312,20.5,20,Forward,4,1,4,0,0.25,9.83673469387755,1.30143644022033,0.5,0.101137996219282,9.75,0.167670579220814,0.75,4,1.5,25.5,19,16,4,2,0,31,19,7,3,3,0,5.50454357780915,4.58257569495584,0.894427190999916,1.51657508881031,1.30384048104053,,,,10.25,0.178428166577456,0.5,4.75,1.5,26,20,,2024-10-23,0.5125,4
2024-10-28,Isaac Okoro,1630171,15.75,9,Forward-Guard,0,1,0,0,0,0,2.73504273504274,0.5,0.101048376910446,2.5,0.101468799876937,1.75,2.25,0,12.25,3,4,0,3,0,19,3,5,0,1,0,6.22896460095898,1.51657508881031,1.14017542509914,1.78885438199983,0.447213595499958,,,,3.25,0.104054393941645,1.5,2.75,0.25,13.75,17.5,,2024-10-26,0.185714285714286,1
2024-10-28,Isaiah Jackson,1630543,12.25,22,Forward,7,2,9,0,0.75,21.9090909090909,2.18415805691499,0,0.225284291680051,5.75,0.229920128296061,1,4.25,0,19.25,32,10,2,2,0,32,6,9,1,0,0,10.0895986045036,3.46410161513775,1,3.16227766016838,0,,,,4.5,0.219043272599406,0.75,2.75,0,15.25,9,,2024-10-27,0.5,0
2024-10-28,Isaiah Stewart,1630191,16,19,Forward-Center,2,2,15,0,0.666666666666667,38.6680988184748,2.88721804511278,0,0.151826106145868,2.5,0.118030909644425,2,6.75,0,19.25,27,6,0,3,1,27,6,15,2,0,0,9.78774744259372,2.44948974278318,0.707106781186548,5.26307894677631,0,,,,2,0.0902137254390812,2,3.5,0,14,14,,2024-10-26,0.142857142857143,1
2024-10-28,Jabari Smith Jr.,1631095,31.75,28,Forward,17,1,8,2,0.75,14.9689440993789,1.03455677183945,0.5,0.20229506454869,11.5,0.160539777663113,1.75,9,1.25,31.75,34,17,7,4,1,51,21,16,5,2,0,12.3166553901617,4.15932686861708,1.34164078649987,4.18330013267038,0.836660026534076,,,,10,0.161760101244814,1.75,9.25,1,31.25,30.5,,2024-10-26,0.327868852459016,1
2024-10-28,Jabari Walker,1631133,14,19,Forward,15,0,6,0,0.555555555555556,17.625458996328,0,0.222222222222222,0.249953505672308,6,0.150054252696831,0,4.25,0.25,13.75,28,15,0,1,0,28,4,6,2,3,0,11.3048662088501,6.20483682299543,0.447213595499958,1.58113883008419,1.30384048104053,,,,5,0.132465610047218,0.25,3.5,1,13.75,13.25,,2024-10-27,0.377358490566038,0
2024-10-28,Jaden Hardy,1630702,14.25,5,Guard,0,0,0,0,0,0,0,1,0.165569795635608,5.5,0.195740844187559,0.75,1,1,7,-3,16,0,4,0,22,-3,3,0,3,0,11.7686022959398,7.23187389270582,1.67332005306815,1.14017542509914,1.30384048104053,,,,9.5,0.221366056058397,1.75,1.75,1.5,13.25,19.25,,2024-10-26,0.493506493506494,1
2024-10-28,Jaden Ivey,1631093,32.25,32,Guard,18,1,4,5,0.125,6.12244897959184,0.903614457831325,0.5625,0.273584905660377,20.75,0.269229640560662,3.75,4.75,2.25,36.25,26,26,2,6,1,52,3,5,0,5,0,17.7848249921106,9.1104335791443,1.94935886896179,2.16794833886788,2.04939015319192,,,,16.75,0.248633170849434,4,3.75,1,30.5,26,,2024-10-26,0.644230769230769,1
2024-10-28,Jaden Springer,1630531,8.5,1,Guard,0,0,0,0,,0,0,,0.450819672131148,3.25,0.226395991430342,1.25,0.75,0.75,6.5,-2,6,0,2,0,12,-2,3,0,2,0,5.44977063737549,3.13049516849971,0.836660026534076,1.4142135623731,0.894427190999916,,,,3.25,0.1404115769306,1.5,1.25,0.75,7.75,11,,2024-10-24,0.295454545454545,3
2024-10-28,Jaime Jaquez Jr.,1631170,21.25,32,Guard,12,0,9,2,0,13.8329081632653,0,0.3,0.156604442344045,9.25,0.214156772605838,2.25,6,1.5,27.25,39,15,6,5,0,39,23,9,4,2,0,7.84219357067906,4.15932686861708,1.92353840616713,1.87082869338697,1.09544511501033,,,,10,0.264138073805931,3.5,5.25,1,26.5,17.75,,2024-10-26,0.563380281690141,1
2024-10-28,Jake LaRavia,1631222,23,30,Forward,17,5,9,1,0.454545454545455,13.0363636363636,3.26708040571944,0.272727272727273,0.178545875420875,7.75,0.117870887993376,2.75,5.75,0.5,24,44,17,2,5,0,44,11,9,1,1,0,13.538833036861,6.02494813255683,2.07364413533277,3.04959013639538,0.547722557505166,,,,4,0.112501557730267,1.75,4.5,0.25,15.75,20.25,,2024-10-26,0.197530864197531,1
2024-10-28,Jalen Brunson,1628973,29.5,37,Guard,21,7,3,0,0.291666666666667,4.63320463320463,4.78905359179019,0.166666666666667,0.319769207409657,24,0.343370866526553,4.75,2.5,1.5,34.75,29,27,21,7,2,47,25,5,1,3,0,8.50294066779253,2.54950975679639,1.87082869338697,1.67332005306815,1.14017542509914,,,,24.75,0.361301672100238,4.5,2.5,1.75,36,26.25,,2024-10-25,0.942857142857143,2
2024-10-28,Jalen Duren,1631105,28.75,28,Center,10,2,11,0,0,19.2419825072886,2.06008583690987,0,0.0898472596585804,10.75,0.116381692968413,3.25,10,0,42.5,49,15,5,5,2,49,22,13,3,0,0,11.7601020403736,4.32434966208793,1.4142135623731,3.84707681233427,0,,,,9.75,0.141719634757635,3.25,8,0,35.75,23.5,,2024-10-26,0.414893617021277,1
2024-10-28,Jalen Green,1630224,34,37,Guard,36,2,1,7,0.318181818181818,1.41598119858989,1.62158525097564,0.590909090909091,0.352199652236841,28.75,0.322811289224041,2.75,3.75,4.75,41.5,41,36,22,5,0,50,32,6,1,7,3,7.12039324756716,5,1.94935886896179,2.40831891575846,1.78885438199983,,,,27.25,0.306531359251823,2.75,4,4.75,43.75,31.5,,2024-10-26,0.865079365079365,1
2024-10-28,Jalen Johnson,1630552,36,38,Forward,29,7,12,1,0.411764705882353,18.4852374839538,4.88230165649521,0.176470588235294,0.258363029160992,15.75,0.230630019853821,4,9.5,0.75,39.75,72,29,7,7,2,72,18,12,5,4,0,19.9674735507525,8.61394218694321,1.87082869338697,2.70185121722126,1.51657508881031,,,,13.75,0.244481054424788,3.25,7.75,1.5,33,30.75,,2024-10-27,0.447154471544715,0
2024-10-28,Jalen Smith,1630188,13.25,11,Forward-Center,16,1,7,3,1.8,27.8842975206612,2.11199719568837,0.8,0.337062937062937,11.5,0.258631040011256,0.5,5.75,2,26.25,37,16,4,4,0,40,14,9,5,3,0,10.6066017177982,4.84767985741633,1.6431676725155,1.67332005306815,1.34164078649987,,,,11,0.24388823302667,1.25,6.25,1.25,27,14.75,,2024-10-26,0.745762711864407,1
2024-10-28,Jalen Suggs,1630591,24.25,34,Guard,25,7,5,6,0.235294117647059,7.87581699346405,5.40324130420857,0.764705882352941,0.256540733448191,16.75,0.247383015882136,3.75,4.75,3.5,38.75,55,25,10,7,1,55,21,7,2,6,0,15.009996668887,6.76017751246223,2.60768096208106,1.8165902124585,2.58843582110896,,,,13.5,0.241808004439859,3.75,4.5,2,35.5,21.75,,2024-10-26,0.620689655172414,1
2024-10-28,Jamal Murray,1627750,35.25,39,Guard,17,7,9,0,0.25,11.5384615384615,4.19351192494631,0.1,0.24096829687884,19,0.235540026248697,5.25,4.25,2.5,39.75,44,25,2,7,3,45,13,9,0,5,0,13.5572858640659,9.07193474403338,1.48323969741913,3.53553390593274,2.12132034355964,,,,15.25,0.209852895823436,4.25,2.75,2.5,32,30,,2024-10-26,0.508333333333333,1
2024-10-28,Jarace Walker,1641716,7.75,2,Forward,0,0,0,0,,0,0,,0.212897526501767,4.5,0.203976822735402,1,1.5,0.5,11.5,1,12,0,3,0,33,1,4,0,1,0,12.5976188226188,4.63680924774785,1.30384048104053,1.87082869338697,0.547722557505166,,,,5,0.195803852781613,1,2.5,0.5,13.75,11.75,,2024-10-27,0.425531914893617,0
2024-10-28,Jaren Jackson Jr.,1628991,,24,Forward-Center,19,1,6,1,0.125,10.8636363636364,0.84009982776196,0.25,0.296738215488216,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-26,,1
2024-10-28,Jarrett Allen,1628386,28.25,31,Center,15,1,15,0,1,27.6497695852535,0.82687338501292,0,0.177193218350059,17.25,0.177540358740203,1.25,9.5,0,48.5,47,25,14,2,1,71,45,16,5,0,0,10.4880884817015,4.91934955049954,0.547722557505166,4.81663783151692,0,,,,19.75,0.188290131075766,1.5,9.75,0,54.5,28.5,,2024-10-26,0.692982456140351,1
2024-10-28,Jaxson Hayes,1629637,14.5,12,Center-Forward,0,0,4,0,,17.3188405797101,0,,0.105827134254339,5,0.109295102690878,1.25,4,0,17.75,2,10,0,4,0,33,2,7,2,0,0,11.8448300958688,3.71483512420134,1.67332005306815,1.94935886896179,0,,,,6.75,0.129739727577998,1.75,4.75,0,22.5,16.5,,2024-10-26,0.409090909090909,1
2024-10-28,Jay Huff,1630643,18.5,18,Center,10,1,2,2,0.4,4.82828282828283,1.07497863536185,0.6,0.144177890011223,12.25,0.165443598243996,0.75,3,2.5,30.25,23,18,8,2,0,36,12,5,1,3,1,9.50263121456368,4.2190046219458,0.707106781186548,1.51657508881031,0.836660026534076,,,,11.75,0.213223926273105,1,2.75,2.25,27.5,16.5,,2024-10-26,0.712121212121212,1
2024-10-28,Jaylen Brown,1627759,33.75,38,Guard-Forward,30,4,6,0,0.736842105263158,9.43469785575049,2.51886546968514,0.210526315789474,0.345944779982744,26,0.339090448710358,3.25,7.75,2.75,45.5,39,30,19,5,1,59,13,10,0,5,0,16.5529453572469,4.15932686861708,1.78885438199983,3.76828873628335,2.16794833886788,,,,23.25,0.347753637325985,2.5,6.25,2.75,39,30.5,,2024-10-26,0.762295081967213,1
2024-10-28,Jayson Tatum,1628369,33,36,Forward-Guard,15,4,8,1,0.125,13.278463648834,2.59879725085911,0.5,0.248952641165756,28.5,0.315633196379337,5.5,6.75,4.5,60.25,39,37,15,10,2,86,39,11,4,8,1,16.8315180539368,9.4233751915118,2.96647939483827,2.94957624075053,2.70185121722126,,,,30.75,0.331780229574614,6,6.5,5.5,64.75,32.25,,2024-10-26,0.953488372093023,1
2024-10-28,Jerami Grant,203924,32.5,29,Forward,7,2,8,1,0,15.3969526864475,1.94686676130602,0.25,0.204703302059218,21.25,0.271540562269773,2,5.25,3.25,40.5,24,34,7,7,1,62,24,8,2,8,1,17.5128524232919,10.573551910309,2.34520787991172,2.38746727726267,2.77488738510232,,,,24,0.268639004859745,3.25,4,3.75,50,30.75,,2024-10-27,0.780487804878049,0
2024-10-28,Jeremy Sochan,1631110,31,33,Forward,22,4,9,0,0.263157894736842,14.2885375494071,3.3996332345888,0.0526315789473684,0.299241086242146,18.75,0.260409312242291,2.5,9.5,0.25,40.75,45,22,15,4,1,48,26,12,6,1,0,8.67755725996666,2.54950975679639,1.30384048104053,2.38746727726266,0.447213595499958,,,,17,0.249639304479047,1.75,9.25,0.25,39.25,28.75,,2024-10-26,0.591304347826087,1
2024-10-28,Jericho Sims,1630579,13,3,Center,0,0,1,0,,19.0476190476191,0,,0,1.5,0.0288656096955395,0.5,3.5,0,11,2,7,0,1,0,29,2,10,1,0,0,13.2778010227598,2.96647939483827,0.547722557505166,4.32434966208793,0,,,,3.25,0.0587406096955395,0.5,5.75,0,17.75,17.25,,2024-10-25,0.188405797101449,2
2024-10-28,Jett Howard,1641724,6.25,8,Guard,0,1,2,0,0,13.3888888888889,3.08974358974359,1,0.0525191771269177,3.5,0.247846044104022,0.25,1.25,1,7.25,5,11,0,2,0,20,-1,2,0,3,0,9.37016542009798,5.61248608016091,0.894427190999916,1,1.51657508881031,,,,6.25,0.287635304263553,0.5,0.75,1.75,10.75,8.25,,2024-10-26,0.757575757575758,1
2024-10-28,Jimmy Butler,202710,28.5,33,Forward,23,7,4,0,1,5.96165739022882,5.68721976873546,0.0909090909090909,0.218676748582231,19,0.250711959564941,5.75,5.25,0.75,46.75,58,26,3,8,1,59,18,8,4,2,0,17.3695135222608,9.81325634027768,2.86356421265527,1.73205080756888,0.894427190999916,,,,16.25,0.22851861343667,4.25,5.25,0.75,41.5,26,,2024-10-26,0.625,1
2024-10-28,John Collins,1628381,17.75,19,Forward-Center,16,3,6,3,0.230769230769231,15.1578947368421,4.81605351170569,0.461538461538462,0.350114416475973,12,0.307101610741907,1.75,5.75,1.25,28,36,16,7,4,0,36,20,7,4,3,0,7.51664818918645,3.39116499156263,1.94935886896179,1.14017542509914,1.09544511501033,,,,11,0.298981509395558,1,5.25,0.75,26,18,,2024-10-25,0.611111111111111,2
2024-10-28,Jordan Clarkson,203903,21.5,26,Guard,13,4,5,1,0.727272727272727,9.23076923076923,4.49017773620206,0.545454545454545,0.274665551839465,11.75,0.262436226172387,3.25,3.5,0.75,19.75,19,17,6,7,0,39,9,5,1,2,0,12.1326007104825,3.97492138287036,2.70185121722126,1.67332005306815,0.836660026534076,,,,11.25,0.260120396759495,3.5,3.25,0.75,21.75,20.75,,2024-10-25,0.542168674698795,2
2024-10-28,Jordan McLaughlin,1629162,13.75,5,Guard,0,1,0,0,0,0,5.18918918918919,0,0.271698113207547,3,0.156602737350399,2.75,1.75,0.25,12.25,-3,10,0,5,0,37,-3,4,0,2,0,16.3095064303001,4.82700735445887,2.30217288664427,1.78885438199983,0.894427190999916,,,,5.5,0.134783198335319,3,2.25,0.75,18.25,17,,2024-10-26,0.323529411764706,1
2024-10-28,Jordan Poole,1629673,26.25,32,Guard,26,5,1,6,0.117647058823529,1.82926829268293,3.91644908616188,0.470588235294118,0.263902932254803,20.5,0.250635296636655,5,1,4.75,41,45,26,13,6,1,50,22,3,1,6,1,11.1220501707194,6.48074069840786,1.92353840616713,0.894427190999916,2.12132034355964,,,,17.25,0.242871621785013,4,1.5,3.5,35.25,24,,2024-10-26,0.71875,1
2024-10-28,Jordan Walsh,1641775,13,12,Guard,2,0,3,0,0,14.9382716049383,0,0.666666666666667,0.112704918032787,2.25,0.109995492652802,0.5,1.5,0.25,6.25,7,16,0,1,0,40,0,10,0,1,0,16.5378354085412,6.78232998312527,0.547722557505166,4.08656334834051,0.547722557505166,,,,5.75,0.130312321051818,0.75,3.25,0.5,14.5,17.5,,2024-10-24,0.328571428571429,3
2024-10-28,Josh Giddey,1630581,26.75,27,Guard,12,8,13,2,0.4,21.0976430976431,6.55537043963143,0.4,0.210887260887261,14.25,0.230816410073108,6,7.75,1.5,37.5,54,17,4,9,3,54,20,13,3,2,0,15.2052622469986,4.91934955049954,2.88097205817759,3.76828873628335,0.894427190999916,,,,12.25,0.231477157060439,6.25,5.25,1.25,30,26.75,,2024-10-26,0.457943925233645,1
2024-10-28,Josh Hart,1628404,30.5,37,Guard,16,2,13,2,0.6,20.0772200772201,1.33185349611543,0.5,0.200880655936836,12.5,0.17840685110243,2.75,8,0.75,32.5,45,20,0,3,2,45,14,13,4,2,0,14.7885090526395,8.71779788708135,0.447213595499958,4.08656334834051,0.894427190999916,,,,8.5,0.128186687118221,3,5.75,0.25,24.75,27.5,,2024-10-25,0.309090909090909,2
2024-10-28,Jrue Holiday,201950,29.75,32,Guard,21,3,4,4,0.25,7.46913580246914,2.21977618785544,0.583333333333333,0.201741803278689,13.25,0.15127780904905,3,3.25,2.5,27.5,39,21,7,4,1,46,7,4,2,4,0,16.2573060498965,6.61815684310972,1.51657508881031,1,1.78885438199983,,,,10.25,0.141016830222032,2.5,2.75,1.75,22.25,26.25,,2024-10-26,0.39047619047619,1
2024-10-28,Julian Champagnie,1630577,25.5,28,Forward,5,1,5,1,0,9.3555900621118,0.948146982453379,0.857142857142857,0.106411162133522,10,0.174938840636101,1,5.75,2,27,21,18,5,3,0,47,14,7,3,4,1,13.0115333454593,5.50454357780915,1.30384048104053,1.48323969741913,1.22474487139159,,,,10.75,0.194895113600415,0.75,5.25,2.25,25.25,22.5,,2024-10-26,0.477777777777778,1
2024-10-28,Julian Phillips,1641763,13,13,Forward,5,1,3,1,0,10.1118881118881,1.70402319168493,0.166666666666667,0.254649196956889,4.75,0.149330454452227,0.5,1.5,1,11,11,9,2,1,0,16,1,3,0,2,0,5.70087712549569,2.94957624075053,0.547722557505166,1.14017542509914,0.836660026534076,,,,4,0.123069730016155,0.25,1,0.75,8.5,13.5,,2024-10-26,0.296296296296296,1
2024-10-28,Julian Strawther,1631124,21.25,22,Guard,9,0,2,2,0.666666666666667,4.54545454545455,0,0.666666666666667,0.0939006680220738,14,0.1837763831227,1.5,1.75,2.25,24,15,33,6,4,0,47,9,3,0,5,0,14.8929513529052,11.0589330407594,1.58113883008419,1.09544511501033,1.78885438199983,,,,14.75,0.221586432957954,2.5,1.75,2.25,24.25,22.5,,2024-10-26,0.655555555555556,1
2024-10-28,Karl-Anthony Towns,1626157,29.25,32,Center-Forward,13,3,10,1,0.5,17.8571428571429,2.31958762886598,0.25,0.168012640449438,17,0.217924466477652,2.5,11,1,46,37,22,12,4,0,60,34,16,7,2,0,10.9863551735778,4.54972526643093,1.87082869338697,3.67423461417477,0.836660026534076,,,,17.75,0.242152069858816,1.75,12.5,1.25,49.25,28.5,,2024-10-25,0.62280701754386,2
2024-10-28,Keegan Murray,1631099,36,33,Forward,6,2,8,0,0.222222222222222,13.5306553911205,1.59760359460809,0.333333333333333,0.149296740994854,13.5,0.161123211221648,2,7.5,2,34.75,19,23,6,3,1,53,19,11,4,5,0,12.280065146407,7.03562363973514,0.836660026534076,2.73861278752583,2.30217288664427,,,,17.25,0.175523313785997,1.75,6.75,3.25,39.75,37,,2024-10-26,0.466216216216216,1
2024-10-28,Keldon Johnson,1629640,24.75,25,Forward-Guard,6,0,5,0,0.0909090909090909,10.4782608695652,0,0.454545454545455,0.194774991169198,11,0.213274582295998,0.75,5.5,0.5,21.5,10,20,6,2,0,44,10,8,4,1,0,14.3352711868315,6.05805249234438,1,1.6431676725155,0.547722557505166,,,,14.5,0.231948747215166,1.25,5.25,0.75,30,24.25,,2024-10-26,0.597938144329897,1
2024-10-28,Kentavious Caldwell-Pope,203484,27,30,Guard,4,1,0,0,0,0,0.83773637374861,0.6,0.0840306834030683,5,0.119155785530765,1.5,1,0.5,14,6,10,3,3,1,29,6,2,0,2,0,9.01665126307988,3.04959013639538,0.836660026534076,0.836660026534076,0.894427190999916,,,,4.75,0.141128057373408,2,1.5,0.75,15.25,23.25,,2024-10-26,0.204301075268817,1
2024-10-28,Keon Ellis,1631165,16.75,14,Guard,3,1,3,1,0,11.9601328903655,1.8882769472856,0.666666666666667,0.161725067385445,4.75,0.133464090726248,1,1.5,0.5,13.75,13,11,2,3,0,22,9,4,0,1,0,5.7706152185014,4.18330013267038,1.51657508881031,1.58113883008419,0.547722557505166,,,,6.75,0.135528905384589,1.5,1.75,0.5,16,20.5,,2024-10-24,0.329268292682927,3
2024-10-28,Kessler Edwards,1630556,,1,Forward,0,0,0,0,,0,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,Kevin Durant,201142,39.5,38,Forward,30,4,8,2,0.35,10.9382151029748,2.70277911283255,0.3,0.298185255198488,29,0.292163679347468,3,7,2.5,53,65,31,19,8,0,65,36,9,4,4,1,10.7098085883922,5.04975246918104,3.16227766016838,1.92353840616713,1.09544511501033,,,,26.25,0.271836566677814,4,7,2.25,50.25,37.75,,2024-10-26,0.695364238410596,1
2024-10-28,Kevin Huerter,1628989,,32,Guard-Forward,18,4,1,4,0,1.74418604651163,3.43839541547278,0.75,0.169811320754717,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-26,,1
2024-10-28,Keyonte George,1641718,27.25,36,Guard,17,5,5,1,0.222222222222222,6.66666666666667,4.11522633744856,0.388888888888889,0.257699275362319,11.75,0.260532897293463,4,2.25,1.75,16.5,29,24,6,7,1,40,7,5,0,3,1,13.2363136862194,6.72309452558865,2.28035085019828,1.8165902124585,1,,,,13.5,0.272900735728682,4,1.75,2.25,19.25,25.5,,2024-10-25,0.529411764705882,2
2024-10-28,Klay Thompson,202691,25.75,27,Guard,18,2,4,4,0,7.08148148148148,1.74758701374671,0.733333333333333,0.245288586126827,17.5,0.251404483953399,1.5,5,4.5,35.25,31,22,0,2,1,54,-6,7,3,6,0,21.529050141611,8.80340843082951,0.547722557505166,1.8165902124585,2.30217288664427,,,,13,0.251966471281834,1.25,4.75,3.5,26,24.25,,2024-10-26,0.536082474226804,1
2024-10-28,Kris Murray,1631200,15.75,24,Forward,7,0,2,1,0.333333333333333,4.65116279069768,0,0.5,0.139222614840989,5,0.159076517404886,1,1.75,0.75,7.5,8,10,1,2,0,20,-2,3,1,1,0,9.40744386111339,3.3166247903554,0.836660026534076,0.836660026534076,0.447213595499958,,,,5.75,0.175763416339733,1,1.75,0.75,10.5,13.5,,2024-10-27,0.425925925925926,0
2024-10-28,Kyle Kuzma,1628398,26.75,40,Forward,25,7,11,5,0.3,16.0975609756098,4.29887410440123,0.45,0.279474216380182,15.75,0.313175898542692,3.5,6,1.5,28,50,25,7,7,1,50,17,11,2,5,0,13.718600511714,6.67083203206317,2.19089023002066,3.67423461417477,2.16794833886788,,,,11.25,0.312087663227965,2.75,4.75,0.25,19.75,22.75,,2024-10-26,0.494505494505495,1
